ensembl_gene_id_version	gene_biotype	mirbase_id	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Dif_D6_1_S4	Dif_D6_2_S3	Dif_D6_3_S2	Dif_D6_4_S1	Undif_D2_1_S8	Undif_D2_2_S7	Undif_D2_3_S6	Undif_D2_4_S5
ENSMUSG00000064795.3	snRNA		Gm22423	80.58491604829476	0.6911615686015055	0.25380591847671363	2.723189328088575	0.006465499362180177	0.022668196558969053	58.52171470138981	58.89284552779057	73.07936768833	54.57207031421678	113.38433006683151	94.72988540546204	100.52317105441595	90.97594362792145
ENSMUSG00000065398.3	miRNA	mmu-mir-188	Mir188	72.89987517573624	2.731754678225112	0.562001553787561	4.860760010029664	1.1693594553866534e-6	1.2152985768482718e-5	39.32659227933395	10.906082505146403	16.52548515565251	9.92219460258487	144.0287435984076	205.7925096739348	89.75283129858568	66.94456229224409
ENSMUSG00000065411.4	miRNA	mmu-mir-195a	Mir195a	600.5182139171748	2.148087896301731	0.35264537123761236	6.091354293870342	1.1195945992569828e-9	2.0795874152156296e-8	208.33730433694774	229.4639759082803	216.30023903731845	230.69102451009823	1452.5452013967065	1219.511168438132	574.4181203109483	672.8786773989661
ENSMUSG00000065422.3	miRNA	mmu-mir-221	Mir221	464.9612627669398	2.0936745721133736	0.4329725426065043	4.835582782015243	1.3275611091593922e-6	1.3476288933676155e-5	273.4134510848932	132.1817199623744	134.7745122694327	165.7006498631673	1198.1965690846248	886.3232956327139	520.5664215317969	408.53348270651514
ENSMUSG00000065428.6	miRNA	mmu-mir-382	Mir382	1122.3821413999317	2.3825618270168745	0.48658668298715285	4.8964797235928055	9.7568710420544e-7	1.058917529016333e-5	385.77514331156164	332.8536380570682	340.42499420644174	385.97337004055146	2960.2503471502496	2779.8321544844207	1181.1472598893874	612.8002240597727
ENSMUSG00000065431.3	miRNA	mmu-mir-186	Mir186	1727.9848960426998	1.440879681475817	0.35898330147182295	4.013779124455775	5.9754265423045566e-5	4.3175948646141486e-4	1457.892956641023	677.0496019194886	774.4944042949144	812.6277379517009	3177.82568322444	3138.063560213122	1827.3676452392042	1958.557578857705
ENSMUSG00000065433.3	miRNA	mmu-mir-370	Mir370	41.7534697764792	1.7922047256122327	0.5835405716488027	3.071259844963875	0.002131575600585764	0.009077392679567668	24.345033315778164	20.939678409881093	16.52548515565251	13.394962713489575	94.99768194788587	108.88492575340466	39.49124577137769	15.448745144364018
ENSMUSG00000065436.3	miRNA	mmu-mir-342	Mir342	693.3222613210005	1.2726478363881069	0.28306395348720176	4.495972802999967	6.92525885611708e-6	5.985892060782386e-5	393.7340965109507	425.3372177007097	459.4084873271398	343.80404297956574	1391.2563743335543	979.9643317806418	854.4469539625355	698.6265859729062
ENSMUSG00000065441.4	miRNA	mmu-mir-128-2	Mir128-2	334.9894820105784	3.462535113985265	0.3691782865729244	9.379032407696341	6.658091249369119e-21	6.458348511888046e-19	49.15824034916744	57.584115627173006	49.20922246349859	66.97481356744787	959.1701435383314	697.9523740793238	430.8135902332112	369.0533562264738
ENSMUSG00000065445.5	miRNA	mmu-mir-143	Mir143	6194.643053358989	0.8942916314138104	0.3694026112065712	2.42091312915414	0.015481576478382362	0.046501039441505645	6573.158995260103	3607.295849402224	3513.685377095183	3642.933748339035	6416.940193512032	12145.024618534755	8350.60342402041	5307.502220708172
ENSMUSG00000065462.5	miRNA	mmu-mir-200c	Mir200c	1288.0916402883252	2.60345517535872	0.2923993577502703	8.903765026673739	5.398366485315268e-19	3.6252107243694075e-17	315.5490856698939	358.59199276921373	393.67377970798873	387.4616992309392	1679.3138615303694	1548.343644213414	2829.00924253142	2792.7898166533623
ENSMUSG00000065471.3	miRNA	mmu-mir-222	Mir222	394.5426120756038	2.3688190965255096	0.39400367010335635	6.01217520614494	1.8305032522581537e-9	3.261284365757894e-8	201.31469857278097	90.73860644281807	118.2490271137802	101.70249467649492	922.3968473004402	792.6822594847858	524.1565347837403	405.10042822998986
ENSMUSG00000065481.3	miRNA	mmu-mir-346	Mir346	440.35859864600803	3.2591741923384716	0.40922810724778885	7.9641992683680245	1.6629708889759338e-15	6.598970845799955e-14	104.40273902727942	58.45660222758472	73.07936768833	97.23750710533173	1296.2586923856684	893.9452404354522	560.0576673031745	439.4309729952432
ENSMUSG00000065483.4	miRNA	mmu-mir-181c	Mir181c	80.4771624217811	4.625263113629347	0.546354420452922	8.4656826054322991	2.5465678685311168e-17	1.3077374995456852e-15	7.958953199389015	1.7449732008234244	3.3050970311305026	12.402743253231087	171.60871577682607	197.08171561366242	136.4243035738502	113.29079772533613
ENSMUSG00000065484.3	miRNA	mmu-mir-130a	Mir130a	2764.6216840823968	2.609370624920231	0.3477368809031909	7.503865043428262	6.196309942220272e-14	2.003473547984555e-12	875.9530256504028	718.0564721388391	745.1157640181989	775.4195081920076	5990.982845423125	6791.152819239848	3561.3923459278794	2658.900692068874
ENSMUSG00000065491.3	miRNA	mmu-mir-7b	Mir7b	586.5661391072953	1.1987204052073595	0.4483317705568812	2.673735130834932	0.007501167071090651	0.025090110548130796	273.4134510848932	410.9411887939164	368.33470246932154	371.58618786680336	1302.3875750919835	1122.603584517602	481.0751757604192	362.1872472734231
ENSMUSG00000065492.3	miRNA	mmu-mir-34b	Mir34b	59.258623855341995	1.5317835190149032	0.4298511190922222	3.563521068061399	3.659133118854684e-4	0.002143908196483315	45.4128506082785	20.939678409881093	19.096116179865124	37.7043394898225	101.12656465420108	115.41802129860893	50.26158552720798	84.10983467487077
ENSMUSG00000065495.3	miRNA	mmu-mir-150	Mir150	27.218269831783545	2.566633152963747	0.3894342006558947	6.590672181952587	4.378396887441592e-11	1.0058790744043447e-9	10.299821787444607	7.8523794037054095	7.344660069178894	5.953316761550922	61.28882706315217	47.909367331498046	35.90113251943427	41.19665371830405
ENSMUSG00000065498.6	miRNA	mmu-mir-379	Mir379	307.13172384417436	1.2437065601739983	0.44990057943008094	2.764403108236678	0.005702704063698836	0.020657513060618606	248.1320703338928	136.9803962646388	170.39611360495036	174.6306250054937	606.7593879252065	645.6876097176896	290.7991734074176	183.66841449410555
ENSMUSG00000065500.5	miRNA	mmu-mir-10b	Mir10b	1080.4135648759438	1.0812151567601103	0.3098104503113104	3.4899247448679036	4.83156584467989e-4	0.002703818578465092	848.7989500289578	642.1501379030202	602.9965916795873	680.1664400071928	1412.7074638056574	1927.2631858352624	1665.81254890175	863.4132008461224
ENSMUSG00000065501.3	miRNA	mmu-mir-335	Mir335	13239.50315838377	2.5088272439328363	0.5487126161987382	4.5722062330423325	4.826155766572972e-6	4.388785400227297e-5	4488.849604455404	3343.804896077887	3764.8727514611014	4231.319888272317	33718.04820879317	39852.97167500364	7919.789833787199	8596.368409219445
ENSMUSG00000065505.3	miRNA	mmu-mir-148a	Mir148a	168529.95057211697	2.77608427124546	0.4963549294422227	5.592941878032875	2.232540435964161e-8	3.3603582768908834e-7	56575.516557280396	41006.87021935047	39421.7284553108	34748.021607982344	605398.7759644045	278788.96389901725	159440.51963205953	132859.20824153058
ENSMUSG00000065507.5	miRNA	mmu-mir-204	Mir204	51.060940434024424	2.2596018243985205	0.6280557878641282	3.597772471905563	3.209541950687697e-4	0.001906074913571673	29.026770491889348	21.812165010292805	15.056553141816734	4.961097301292435	134.83541953893476	120.86226758627916	28.720906015547413	53.21234438614273
ENSMUSG00000065509.5	miRNA	mmu-mir-421	Mir421	6178.240708175885	1.646300671765832	0.23925185542147612	6.8810361736407	5.941875913608232e-12	1.482073620737139e-10	2579.637184037263	2912.3602721742955	3069.7006759133187	3405.7932973372567	9527.348166967005	11799.859403896462	9165.559132211569	6965.66753286991
ENSMUSG00000065510.3	miRNA	mmu-mir-361	Mir361	3700.074340417634	1.1179123306413614	0.2906783689231951	3.845873825364499	1.201235691461177e-4	8.129292702679128e-4	2716.3439095797094	1860.1414320777703	2136.1943811206816	2623.924362653569	6720.319887474635	5704.481260220869	4311.726015584056	3527.4634746297843
ENSMUSG00000065518.4	miRNA	mmu-mir-423	Mir423	58001.24486082415	1.8454259055053592	0.2465932380410632	7.483684143837128	7.226752338153961e-14	2.2531981397172886e-12	29971.076880310975	25533.320361048758	23042.034802031485	22468.31356782331	76050.24106131236	122237.48419854467	83649.63877028185	81057.84924523975
